,driver_id,month,year,total_income,total_km,num_drives,total_time,gender,age,vetek,kviut,average_km
8189,683,july,2015,286934.32215445593,10909.40111164336,27,132.20000000000002,u,52.0,3.6,1.0,404.05189302382814
8190,683,june,2015,158802.98146589182,9330.161538744815,26,125.6650525386111,u,52.0,3.6,1.0,358.85236687480057
8191,683,march,2015,126530.08270339225,7899.218170534122,27,108.66666666666667,u,52.0,3.6,1.0,292.5636359457082
8192,683,may,2015,135637.5184704936,9001.878966728938,26,116.4222202225,u,52.0,3.6,1.0,346.22611410495915
8193,683,november,2015,153438.99683784798,8381.905582958561,27,112.99796324388889,u,52.0,3.6,1.0,310.4409475169837
8194,683,october,2015,197701.4207248533,11733.11342285594,27,156.98167185388888,u,52.0,3.6,1.0,434.55975640207186
8195,683,september,2015,211326.52100560538,12349.03135876317,27,163.23030602972221,u,52.0,3.6,1.0,457.3715318060433
8196,684,april,2015,122776.66095329785,7981.952051671026,26,105.92748890333333,m,124.0,169.0,0.0,306.998155833501
8197,684,august,2015,113811.06532380136,6794.986910728205,25,92.02721454166667,m,124.0,169.0,0.0,271.79947642912816
8198,684,december,2015,105945.43974124335,8341.839788271533,27,110.73333333333333,m,124.0,169.0,0.0,308.95702919524194
8199,684,february,2015,153076.05376150267,9250.702813905496,27,117.01666666666667,m,124.0,169.0,0.0,342.6186227372406
8200,684,january,2015,164080.23142409453,11635.044694383785,26,154.46666666666667,m,124.0,169.0,0.0,447.50171901476097
8201,684,july,2015,112626.06475839533,8350.602591075942,27,106.56666666666666,m,124.0,169.0,0.0,309.2815774472571
8202,684,june,2015,150738.61301419695,8814.506355479874,27,118.31765922972222,m,124.0,169.0,0.0,326.4631983511065
8203,684,march,2015,151885.43478232605,8921.017697324472,26,117.13333333333334,m,124.0,169.0,0.0,343.11606528171046
8204,684,may,2015,145686.79329286798,8952.915265081161,26,120.01666666666667,m,124.0,169.0,0.0,344.3428948108139
8205,684,november,2015,131064.17689427338,7963.056779678898,25,101.6,m,124.0,169.0,0.0,318.5222711871559
8206,684,october,2015,113666.62339160443,7925.545982316065,27,116.11666666666666,m,124.0,169.0,0.0,293.5387400857802
8207,684,september,2015,182531.44246010864,9722.37910557184,27,118.20638481166667,m,124.0,169.0,0.0,360.08811502117925
8208,685,april,2015,185158.76024319322,9819.933140430825,27,136.93887015166666,m,45.0,7.8,1.0,363.7012274233639
8209,685,august,2015,144590.66701401724,8635.04513737588,27,113.42107011277778,m,45.0,7.8,1.0,319.81648656947704
8210,685,december,2015,218710.750603259,9581.759906549009,27,112.33333333333333,m,45.0,7.8,1.0,354.87999653885214
8211,685,february,2015,175103.29754673105,11205.250515452888,27,156.68333333333334,m,45.0,7.8,1.0,415.00927835010697
8212,685,january,2015,178995.1221947904,11948.797275792958,27,156.88941897222222,m,45.0,7.8,1.0,442.5480472515911
8213,685,july,2015,122460.84099793903,6551.656773533229,26,88.39004167194445,m,45.0,7.8,1.0,251.98679898204728
8214,685,june,2015,101970.86446335683,7282.326907601506,25,98.2,m,45.0,7.8,1.0,291.2930763040602
8215,685,march,2015,155856.15006942966,9982.555301395707,26,129.55,m,45.0,7.8,1.0,383.94443466906563
8216,685,may,2015,137604.18484679516,9225.934013251226,27,112.77953572444444,m,45.0,7.8,1.0,341.70125975004544
8217,685,november,2015,113114.60096476383,7556.1795217994895,27,103.15,m,45.0,7.8,1.0,279.8585008073885
8218,685,october,2015,99444.65148385467,7168.08194613886,26,97.38791891611112,m,45.0,7.8,1.0,275.69545946687924
8219,685,september,2015,167932.5177705057,11321.707829578243,27,146.65,m,45.0,7.8,1.0,419.3225122066016
8220,686,april,2015,186105.6830427983,10971.036551176388,26,137.9018430736111,m,39.0,5.5,1.0,421.9629442760149
8221,686,august,2015,135167.06503115196,8967.859116776453,26,115.89999999999999,m,39.0,5.5,1.0,344.9176583375559
8222,686,december,2015,119118.92713058507,8808.517003667348,27,110.76666666666667,m,39.0,5.5,1.0,326.24137050619805
8223,686,february,2015,159294.83643862902,9104.578268292142,27,119.68856179222222,m,39.0,5.5,1.0,337.20660252933857
8224,686,january,2015,150395.69878173614,9125.45392504356,27,126.51113499972222,m,39.0,5.5,1.0,337.9797750016133
8225,686,july,2015,110473.41036049077,7578.324167679471,26,111.41144360138888,m,39.0,5.5,1.0,291.47400644921044
8226,686,june,2015,103797.36949068935,7769.441876779874,26,105.59033229805556,m,39.0,5.5,1.0,298.8246875684567
8227,686,march,2015,184906.72209890574,10364.562210732667,27,138.06666666666666,m,39.0,5.5,1.0,383.87267447158024
8228,686,may,2015,162687.2166865604,9240.443413001254,27,111.4,m,39.0,5.5,1.0,342.2386449259724
8229,686,november,2015,118473.50703304427,7965.91566706989,25,108.13333333333333,m,39.0,5.5,1.0,318.6366266827956
8230,686,october,2015,132327.67274840715,8554.924761603985,25,115.16708775138889,m,39.0,5.5,1.0,342.1969904641594
8231,686,september,2015,127145.49092995211,9209.663250082469,27,120.03333333333333,m,39.0,5.5,1.0,341.09863889194327
8232,687,april,2015,128839.57282766572,9802.358596629245,26,140.81666666666666,m,42.0,9.8,1.0,377.0137921780479
8233,687,august,2015,120727.70849808546,7583.865406728178,27,97.47573451805556,m,42.0,9.8,1.0,280.8839039528955
8234,687,december,2015,117524.71475899081,9051.122951982805,27,129.90342922472223,m,42.0,9.8,1.0,335.22677599936316
8235,687,february,2015,166571.08806570523,10677.480475754523,27,142.57058289555556,m,42.0,9.8,1.0,395.4622398427601
8236,687,january,2015,126237.06037103449,8965.204761868634,27,113.63333333333333,m,42.0,9.8,1.0,332.0446208099494
8237,687,july,2015,126322.95511614223,8761.391418610772,25,104.19426996527778,m,42.0,9.8,1.0,350.4556567444309
8238,687,june,2015,198276.51508904522,11414.215396012629,27,153.69389286,m,42.0,9.8,1.0,422.7487183708381
8239,687,march,2015,194917.414104541,10480.382942290316,26,122.58503718777777,m,42.0,9.8,1.0,403.09165162655063
8240,687,may,2015,207090.58493193513,14464.602729856862,26,172.51666666666668,m,42.0,9.8,1.0,556.330874225264
8241,687,november,2015,144154.36485404448,8305.472227708562,26,108.33851452722223,m,42.0,9.8,1.0,319.4412395272524
8242,687,october,2015,122549.05467545119,8096.1460762858105,26,107.96666666666667,m,42.0,9.8,1.0,311.3902337033004
8243,687,september,2015,121330.3556147627,8476.548957741146,26,108.63333333333333,m,42.0,9.8,1.0,326.02111375927484
8244,688,april,2015,203998.24361794034,10281.13817953922,27,131.11666666666667,m,39.0,4.0,1.0,380.78289553848964
8245,688,august,2015,152046.61146174837,8780.52876682975,27,110.71145023944445,m,39.0,4.0,1.0,325.2047691418426
8246,688,december,2015,142600.93932920432,8143.953386401536,27,112.83333333333333,m,39.0,4.0,1.0,301.6279032000569
8247,688,february,2015,105088.7555797914,6671.022909129711,25,92.01048854666666,m,39.0,4.0,1.0,266.84091636518843
8248,688,january,2015,186357.30245856478,9267.205508455723,26,123.28333333333333,m,39.0,4.0,1.0,356.4309810944509
8249,688,july,2015,120600.47194434454,8829.464354516931,25,110.19114241472222,m,39.0,4.0,1.0,353.17857418067723
8250,688,june,2015,91131.20842275665,6528.581434771397,27,85.45,m,39.0,4.0,1.0,241.79931239894063
8251,688,march,2015,82808.4901126493,6225.715297269763,27,91.4,m,39.0,4.0,1.0,230.58204804702825
8252,688,may,2015,105020.88155308137,6545.945471594965,26,88.74504342083333,m,39.0,4.0,1.0,251.76713352288328
8253,688,november,2015,129074.13331282554,8199.061007182534,26,106.68333333333334,m,39.0,4.0,1.0,315.3485002762513
8254,688,october,2015,206700.25510430115,14140.155290746246,27,178.18333333333334,m,39.0,4.0,1.0,523.709455212824
8255,688,september,2015,116162.09227350798,7886.159631613701,26,108.13333333333333,m,39.0,4.0,1.0,303.3138319851424
8256,689,april,2015,134787.48114500588,8752.317278816188,27,121.01666666666667,m,61.0,2.4,1.0,324.1598992154144
8257,689,august,2015,112252.61174297806,8306.01924051679,26,107.6180629625,m,61.0,2.4,1.0,319.462278481415
8258,689,december,2015,249233.38253186274,11777.09865836908,27,147.58333333333334,m,61.0,2.4,1.0,436.1888391988548
8259,689,february,2015,97932.30122186875,6758.247947937076,25,95.48333333333333,m,61.0,2.4,1.0,270.32991791748304
8260,689,january,2015,92239.61544711077,7554.096412344063,27,97.41419786027778,m,61.0,2.4,1.0,279.78134860533567
8261,689,july,2015,109285.1473960326,8571.79199550537,27,117.98333333333333,m,61.0,2.4,1.0,317.47377761130997
8262,689,june,2015,167678.7918482082,8624.428668457016,27,113.98238965861111,m,61.0,2.4,1.0,319.4232840169265
8263,689,march,2015,142206.22809148618,8394.295634542963,27,115.25,m,61.0,2.4,1.0,310.89983831640603
8264,689,may,2015,102295.37794038118,7385.118841373262,26,101.36666666666667,m,61.0,2.4,1.0,284.04303236051004
8265,689,november,2015,147875.7926083709,10190.846088550781,27,139.05,m,61.0,2.4,1.0,377.4387440203993
8266,689,october,2015,101145.8263412906,6787.649134024139,26,94.8,m,61.0,2.4,1.0,261.0634282316977
8267,689,september,2015,150544.89535728563,9494.600048352471,26,115.93333333333334,m,61.0,2.4,1.0,365.1769249366335
8268,690,april,2015,116537.21376426853,7557.214218752168,27,102.51666666666667,m,,8.8,1.0,279.89682291674694
8269,690,august,2015,163155.82701079428,9791.373231747992,27,136.18333333333334,m,,8.8,1.0,362.6434530277034
8270,690,december,2015,113978.03989040313,7538.260735700453,26,109.83333333333333,m,,8.8,1.0,289.9331052192482
8271,690,february,2015,199697.16603740735,11537.218054772944,27,128.14746434361112,m,,8.8,1.0,427.30437239899794
8272,690,january,2015,108577.95726167408,7287.445615987397,27,91.93333333333334,m,,8.8,1.0,269.90539318471843
8273,690,july,2015,113286.68954196463,8057.093225740463,25,108.79736037777778,m,,8.8,1.0,322.28372902961854
8274,690,june,2015,177287.73340092087,9507.986034223042,26,127.18891858361111,m,,8.8,1.0,365.6917705470401
8275,690,march,2015,131812.29197621768,9296.465900353116,27,132.13333333333333,m,,8.8,1.0,344.3135518649302
8276,690,may,2015,152820.9489679971,8685.74680087973,26,115.3,m,,8.8,1.0,334.0671846492204
8277,690,november,2015,99808.79824942807,7115.663146353488,27,94.32812104916667,m,,8.8,1.0,263.54307949457365
8278,690,october,2015,131705.03932511847,7213.044395960445,27,100.65,m,,8.8,1.0,267.14979244297945
8279,690,september,2015,115177.05491080502,7625.551017448046,27,106.88532890333333,m,,8.8,1.0,282.42781546103873
8280,691,april,2015,195727.4679250617,11358.170848781652,27,160.41666666666666,m,42.0,129.0,0.0,420.67299439932043
8281,691,august,2015,137204.10852336136,9434.586484512009,27,118.2,m,42.0,129.0,0.0,349.4291290560003
8282,691,december,2015,128324.79791151895,8296.639389315364,25,110.88333333333334,m,42.0,129.0,0.0,331.86557557261455
8283,691,february,2015,211730.26739386548,12267.220335439024,27,157.45,m,42.0,129.0,0.0,454.34149390514904
8284,691,january,2015,135934.79425207374,7671.6568550573365,26,104.4,m,42.0,129.0,0.0,295.0637251945129
8285,691,july,2015,104910.9784919753,7175.298838360313,27,99.62873936472222,m,42.0,129.0,0.0,265.75180882815977
8286,691,june,2015,132814.95835211262,8503.42004888607,27,116.76364891138888,m,42.0,129.0,0.0,314.94148329207667
8287,691,march,2015,121497.77915743896,8027.044163870633,27,107.93212155666667,m,42.0,129.0,0.0,297.29793199520867
8288,691,may,2015,136292.1172718625,8859.489625261233,27,114.85437304944445,m,42.0,129.0,0.0,328.12924538004563
8289,691,november,2015,203747.18701877282,9319.372119358462,27,115.45874189305556,m,42.0,129.0,0.0,345.1619303466097
8290,691,october,2015,238779.58559770996,10273.227272865905,27,116.88523085333334,m,42.0,129.0,0.0,380.4898989950335
8291,691,september,2015,135224.8306529315,9425.888694719928,27,115.83333333333333,m,42.0,129.0,0.0,349.10698869333066
8292,692,april,2015,100822.50917152721,7275.662076900923,27,98.32473574305556,m,40.0,2.3,1.0,269.4689658111453
8293,692,august,2015,116702.85826476073,8843.578686611712,27,114.11666666666666,m,40.0,2.3,1.0,327.53995135598933
8294,692,december,2015,193110.87827560553,12383.90072550355,27,158.05,m,40.0,2.3,1.0,458.66298983346485
8295,692,february,2015,144080.02831602274,7796.094974002512,27,103.39271604111111,m,40.0,2.3,1.0,288.7442582963893
8296,692,january,2015,105487.39277970408,7581.958263727727,27,97.61666666666667,m,40.0,2.3,1.0,280.81326902695287
8297,692,july,2015,127265.23777536204,8397.899352233606,25,115.66666666666667,m,40.0,2.3,1.0,335.9159740893442
8298,692,june,2015,161017.01436204492,9363.34825011617,26,124.06934546694444,m,40.0,2.3,1.0,360.1287788506219
8299,692,march,2015,127674.48869489982,10052.938513597757,27,123.00028184055556,m,40.0,2.3,1.0,372.3310560591762
8300,692,may,2015,140190.1771975485,8931.619680727055,26,120.56884657138889,m,40.0,2.3,1.0,343.5238338741175
8301,692,november,2015,181981.45146164243,9527.232942970953,27,129.18333333333334,m,40.0,2.3,1.0,352.8604793692946
8302,692,october,2015,132795.0813722794,7759.032600658623,27,101.31666666666666,m,40.0,2.3,1.0,287.3715778021712
8303,692,september,2015,134440.70042490328,8455.929411427665,27,114.68333333333334,m,40.0,2.3,1.0,313.18257079361723
8304,693,april,2015,87333.69977386386,7358.042914552939,26,105.5,u,51.0,9.9,1.0,283.00165055972843
8305,693,august,2015,122746.94366411214,7524.2515082650925,25,103.05,u,51.0,9.9,1.0,300.9700603306037
8306,693,december,2015,95919.11021909659,7640.440524182125,27,106.6992820475,u,51.0,9.9,1.0,282.979278673412
8307,693,february,2015,173190.23320622608,11650.631287783037,26,162.86666666666667,u,51.0,9.9,1.0,448.10120337627063
8308,693,january,2015,161108.09629483183,9021.026062936066,27,106.31666666666666,u,51.0,9.9,1.0,334.1120764050395
8309,693,july,2015,133118.18434366622,8076.594906119939,26,108.25,u,51.0,9.9,1.0,310.63826561999764
8310,693,june,2015,152934.67392305934,9071.037188585757,26,118.06666666666666,u,51.0,9.9,1.0,348.88604571483677
8311,693,march,2015,164606.19480610304,9149.868847418116,27,122.26666666666667,u,51.0,9.9,1.0,338.88403138585613
8312,693,may,2015,140549.9914380375,8286.019591782988,27,105.49593827055556,u,51.0,9.9,1.0,306.889614510481
8313,693,november,2015,126071.59310182664,8235.37689648846,27,107.91666666666667,u,51.0,9.9,1.0,305.01395912920225
8314,693,october,2015,134606.4386294902,7962.723898016876,27,104.36666666666667,u,51.0,9.9,1.0,294.915699926551
8315,693,september,2015,237024.6184041073,10412.848062860656,26,139.93391165805556,u,51.0,9.9,1.0,400.4941562638714
8316,694,april,2015,156440.4584750704,9523.869216357136,27,120.96666666666667,m,55.0,8.8,1.0,352.73589690211617
8317,694,august,2015,154250.88219692477,8935.773675778568,27,115.57451575833333,m,55.0,8.8,1.0,330.9545805843914
8318,694,december,2015,105978.25961988997,6303.195575473543,27,82.22762245694445,m,55.0,8.8,1.0,233.4516879805016
8319,694,february,2015,114652.49415982405,8284.831886658327,26,110.23563386166667,m,55.0,8.8,1.0,318.6473802560895
8320,694,january,2015,111588.86850532968,7458.821934581302,27,102.07318178277778,m,55.0,8.8,1.0,276.25266424375195
8321,694,july,2015,129346.59070486823,8676.047197823304,27,112.33333333333333,m,55.0,8.8,1.0,321.3350814008631
8322,694,june,2015,123064.78826530665,7715.678822707762,27,103.81666666666666,m,55.0,8.8,1.0,285.7658823225097
8323,694,march,2015,138995.1361161399,7513.324671126485,27,106.08116861388889,m,55.0,8.8,1.0,278.2712841157957
8324,694,may,2015,130785.63339032477,8208.957309122812,26,104.01118470888889,m,55.0,8.8,1.0,315.7291272739543
8325,694,november,2015,191137.83888659533,9370.588623071593,27,124.75,m,55.0,8.8,1.0,347.05883789154046
8326,694,october,2015,123057.18279563567,8402.872463198772,27,112.28333333333333,m,55.0,8.8,1.0,311.21749863699154
8327,694,september,2015,301195.5708283722,10443.530642044523,27,141.11666666666667,m,55.0,8.8,1.0,386.7974311868342
8328,695,april,2015,127202.62840206895,8512.877200388612,27,115.0763716386111,m,38.0,15.1,1.0,315.2917481625412
8329,695,august,2015,196031.79502053015,9500.677722930857,27,128.50169632527778,m,38.0,15.1,1.0,351.87695270114284
8330,695,december,2015,148726.89371031325,9142.49128592635,26,122.41196233444444,m,38.0,15.1,1.0,351.63428022793653
8331,695,february,2015,122326.18040640159,7833.993634322804,26,103.18663975138888,m,38.0,15.1,1.0,301.30744747395397
8332,695,january,2015,147929.68722282746,9431.191104817191,27,124.25473660138888,m,38.0,15.1,1.0,349.3033742524886
8333,695,july,2015,274569.09851909487,9004.752413123078,24,121.40650831944444,m,38.0,15.1,1.0,375.1980172134616
8334,695,june,2015,111532.81157542432,7038.819007695552,26,92.21666666666667,m,38.0,15.1,1.0,270.72380798829045
8335,695,march,2015,134834.63261647857,9404.37988811679,27,124.55728016638889,m,38.0,15.1,1.0,348.3103662265478
8336,695,may,2015,175213.6072978805,10210.288767310256,26,142.71666666666667,m,38.0,15.1,1.0,392.70341412731756
8337,695,november,2015,151938.9465338651,8354.756741896712,27,112.07011468444445,m,38.0,15.1,1.0,309.4354348850634
8338,695,october,2015,206582.28875757102,10913.787892080125,25,148.36637050888888,m,38.0,15.1,1.0,436.551515683205
8339,695,september,2015,151761.85981963522,9098.95609429404,26,119.15,m,38.0,15.1,1.0,349.95984978054
8340,696,april,2015,124886.96038776971,8331.740024774392,27,107.63333333333334,m,39.0,14.7,1.0,308.58296388053304
8341,696,august,2015,129347.19242755686,7675.07717406896,27,110.56666666666666,m,39.0,14.7,1.0,284.2621175581096
8342,696,december,2015,121419.25683779163,8700.023621121847,26,111.20088212,m,39.0,14.7,1.0,334.616293120071
8343,696,february,2015,162902.23565608,11409.115723050585,27,153.9545904372222,m,39.0,14.7,1.0,422.5598415944661
8344,696,january,2015,163008.18913795578,8748.374641593775,27,120.25,m,39.0,14.7,1.0,324.01387561458426
8345,696,july,2015,113908.29298250822,7499.864902976866,25,104.96666666666667,m,39.0,14.7,1.0,299.99459611907463
8346,696,june,2015,93016.14554229146,6830.262953308297,26,88.26666666666667,m,39.0,14.7,1.0,262.70242128108833
8347,696,march,2015,169584.24235158245,9285.021437822052,27,122.55460928305556,m,39.0,14.7,1.0,343.8896828822982
8348,696,may,2015,161182.07842254694,9562.489210231854,27,132.19742393694443,m,39.0,14.7,1.0,354.1662670456242
8349,696,november,2015,181785.37833070336,9789.373626376751,27,124.88333333333334,m,39.0,14.7,1.0,362.5693935695093
8350,696,october,2015,91168.39597037356,8520.622638797551,26,112.58072012277778,m,39.0,14.7,1.0,327.7162553383674
8351,696,september,2015,131119.4087888606,7818.863796727175,27,101.26666666666667,m,39.0,14.7,1.0,289.58754802693244
8352,697,april,2015,154940.96977181366,8738.731466717316,27,119.8,m,33.0,15.2,1.0,323.65672098953024
8353,697,august,2015,199427.48445724297,9821.900401233623,26,126.8,m,33.0,15.2,1.0,377.76540004744703
8354,697,december,2015,180986.56646101442,11487.389022411571,27,146.21666666666667,m,33.0,15.2,1.0,425.45885268191006
8355,697,february,2015,111297.62069160822,8220.452690765078,27,112.98333333333333,m,33.0,15.2,1.0,304.46121076907696
8356,697,january,2015,166826.75651291743,11550.016551324055,27,158.06666666666666,m,33.0,15.2,1.0,427.77839078977985
8357,697,july,2015,145726.9199721899,7754.712212337304,26,99.13333333333333,m,33.0,15.2,1.0,298.25816201297323
8358,697,june,2015,142532.3700443773,9897.378959160113,27,127.66666666666667,m,33.0,15.2,1.0,366.56959108000416
8359,697,march,2015,166573.03399803623,11147.05673441711,26,145.45,m,33.0,15.2,1.0,428.732951323735
8360,697,may,2015,165956.03354739182,9227.351643566702,27,116.66666666666667,m,33.0,15.2,1.0,341.75376457654454
8361,697,november,2015,121851.64531970746,7430.620881624737,27,96.38333333333334,m,33.0,15.2,1.0,275.2081808009162
8362,697,october,2015,97418.91231305833,7313.780880897705,26,99.38333333333334,m,33.0,15.2,1.0,281.2992646499117
8363,697,september,2015,179202.65161595042,11084.68328161867,26,155.6,m,33.0,15.2,1.0,426.33397236994887
8364,698,april,2015,152288.59581253238,10657.237823829004,27,145.10544651444445,m,61.0,5.0,1.0,394.7125119936668
8365,698,august,2015,156358.76560593303,8352.0826912509,27,111.58333333333333,m,61.0,5.0,1.0,309.33639597225556
8366,698,december,2015,112648.13449767625,8290.466530714095,26,114.95,m,61.0,5.0,1.0,318.8640973351575
8367,698,february,2015,141649.7959755049,9783.95684287773,27,136.83333333333334,m,61.0,5.0,1.0,362.3687719584344
8368,698,january,2015,138159.79940807063,8262.105758755039,27,106.9,m,61.0,5.0,1.0,306.00391699092734
8369,698,july,2015,106026.87701867538,6637.589975956394,26,87.13333333333334,m,61.0,5.0,1.0,255.29192215216898
8370,698,june,2015,135449.18418687492,9441.350037077409,26,124.13333333333334,m,61.0,5.0,1.0,363.12884757990037
8371,698,march,2015,201902.91038036562,10977.251112622364,25,146.33690703861112,m,61.0,5.0,1.0,439.09004450489454
8372,698,may,2015,162232.04853072087,10831.133871333155,27,140.78333333333333,m,61.0,5.0,1.0,401.1531063456724
8373,698,november,2015,129405.59792399516,8556.819411927108,26,110.95,m,61.0,5.0,1.0,329.1084389202734
8374,698,october,2015,220643.21455628015,12384.719778183562,26,161.8,m,61.0,5.0,1.0,476.33537608398314
8375,698,september,2015,137158.82012020526,8400.028777233296,27,108.4,m,61.0,5.0,1.0,311.1121769345665
8376,699,april,2015,162244.6146738414,8498.037954258085,26,112.8,m,37.0,17.8,1.0,326.84761362531094
8377,699,august,2015,126654.59546031315,7724.523325188198,26,100.72683886861111,m,37.0,17.8,1.0,297.09705096877684
8378,699,december,2015,119410.1588555784,8109.742498948166,27,109.73333333333333,m,37.0,17.8,1.0,300.3608332943765
8379,699,february,2015,161018.55873661028,8689.476877810668,27,120.55,m,37.0,17.8,1.0,321.83247695595065
8380,699,january,2015,105672.6196491144,7798.1203206195905,26,98.45,m,37.0,17.8,1.0,299.927704639215
8381,699,july,2015,157078.02683660074,9115.701613930405,26,128.35,m,37.0,17.8,1.0,350.6039082280925
8382,699,june,2015,129646.18448350737,8639.87712860986,26,117.5,m,37.0,17.8,1.0,332.3029664849946
8383,699,march,2015,154435.4403337596,9287.17350129304,26,109.99662100055555,m,37.0,17.8,1.0,357.1989808189631
8384,699,may,2015,180085.92357745793,9625.459880022338,26,119.98333333333333,m,37.0,17.8,1.0,370.20999538547454
8385,699,november,2015,156446.11461342432,8440.212183026932,27,112.33333333333333,m,37.0,17.8,1.0,312.6004512232197
8386,699,october,2015,209438.7618169624,13014.601768350401,27,179.41666666666666,m,37.0,17.8,1.0,482.02228771668155
8387,699,september,2015,169944.89123225765,10930.067588126587,27,137.18343903083334,m,37.0,17.8,1.0,404.81731807876247
8388,700,april,2015,154527.56886259798,9518.82928954605,26,129.51666666666668,m,49.0,10.6,1.0,366.10881882869427
8389,700,august,2015,141087.13222206137,7942.0695785959615,27,107.88116938027778,m,49.0,10.6,1.0,294.15072513318376
8390,700,december,2015,293396.4223651188,12005.733359755885,27,153.35,m,49.0,10.6,1.0,444.6567911020698
8391,700,february,2015,156887.51279140386,9123.384705420514,27,119.28333333333333,m,49.0,10.6,1.0,337.90313723779684
8392,700,january,2015,176380.26626549815,10534.230091163356,27,124.21381890833334,m,49.0,10.6,1.0,390.1566700430872
8393,700,july,2015,127515.61725326722,8007.3243604809595,27,107.58333333333333,m,49.0,10.6,1.0,296.5675689067022
8394,700,june,2015,244275.93667579078,10169.51852092331,25,136.23333333333335,m,49.0,10.6,1.0,406.7807408369324
8395,700,march,2015,120373.51629082262,7966.245316083088,27,107.46666666666667,m,49.0,10.6,1.0,295.0461228178922
8396,700,may,2015,177564.68882967863,11484.447622521344,26,156.28333333333333,m,49.0,10.6,1.0,441.7095239431286
8397,700,november,2015,223399.5427979005,12392.10640203665,26,164.5139166988889,m,49.0,10.6,1.0,476.6194770014096
8398,700,october,2015,124497.7278993465,8332.042428486568,27,114.9,m,49.0,10.6,1.0,308.59416401802105
8399,700,september,2015,130931.32593399686,8741.948745878288,26,122.47365078972221,m,49.0,10.6,1.0,336.2287979183957
8400,701,april,2015,96198.01327549519,7899.689362554198,26,103.43333333333334,m,35.0,10.7,1.0,303.8342062520845
8401,701,august,2015,144140.00649126805,8835.216699757413,26,116.4,m,35.0,10.7,1.0,339.81602691374667
8402,701,december,2015,134049.6690091193,8783.566953801377,27,112.33333333333333,m,35.0,10.7,1.0,325.3172945852362
8403,701,february,2015,121429.53265139917,8573.346855899177,27,116.416704675,m,35.0,10.7,1.0,317.53136503330285
8404,701,january,2015,116458.23684201353,7013.787300183694,26,91.8,m,35.0,10.7,1.0,269.76105000706514
8405,701,july,2015,181324.90701034272,9505.845298859786,26,120.43343731083333,m,35.0,10.7,1.0,365.6094345715302
8406,701,june,2015,166909.77220586032,10512.103862815671,27,128.4,m,35.0,10.7,1.0,389.33718010428413
8407,701,march,2015,113758.75070029139,8362.6935792738,26,112.0,m,35.0,10.7,1.0,321.64206074130004
8408,701,may,2015,142456.47855912027,8634.412304164147,27,116.3,m,35.0,10.7,1.0,319.79304830237584
8409,701,november,2015,159464.4236839975,10840.174122313307,27,144.40330974111112,m,35.0,10.7,1.0,401.4879304560484
8410,701,october,2015,123478.75194295566,7832.896756665225,26,102.75,m,35.0,10.7,1.0,301.26525987173943
8411,701,september,2015,168430.55824452682,9709.514106721466,27,129.1424610238889,m,35.0,10.7,1.0,359.6116335822765
8412,702,april,2015,120854.40505952081,7730.594905681209,26,103.29928922416667,m,55.0,12.7,1.0,297.3305732954311
8413,702,august,2015,100790.56522477667,7200.383680912811,26,96.79383046611112,m,55.0,12.7,1.0,276.93783388126195
8414,702,december,2015,157800.916892137,9517.636881540951,27,122.3,m,55.0,12.7,1.0,352.5050696867019
8415,702,february,2015,148476.16632899328,9446.909332857433,26,126.0,m,55.0,12.7,1.0,363.3426666483628
8416,702,january,2015,154183.48894487706,10400.816066380856,27,122.4,m,55.0,12.7,1.0,385.2154098659576
8417,702,july,2015,147342.93529660467,7878.097816989664,25,92.11666666666666,m,55.0,12.7,1.0,315.12391267958657
8418,702,june,2015,185409.22590313322,11293.401173934832,27,146.74503359444444,m,55.0,12.7,1.0,418.27411755314193
8419,702,march,2015,180172.43500877076,9904.114617150939,27,117.45373451805555,m,55.0,12.7,1.0,366.8190598944792
8420,702,may,2015,167528.0871302032,9031.05297473637,27,122.8382136838889,m,55.0,12.7,1.0,334.4834435087545
8421,702,november,2015,147622.09628320605,9725.683259855437,27,136.1529665172222,m,55.0,12.7,1.0,360.21049110575694
8422,702,october,2015,139691.04333928617,8699.550161431654,26,107.51845788861111,m,55.0,12.7,1.0,334.5980831319867
8423,702,september,2015,171367.14493884044,12018.37943587725,24,153.76666666666668,m,55.0,12.7,1.0,500.7658098282188
8424,703,april,2015,122452.1733607318,9064.212498566621,26,118.41666666666667,m,124.0,7.8,1.0,348.6235576371777
8425,703,august,2015,153693.52757952875,10906.786888216217,27,154.03333333333333,m,124.0,7.8,1.0,403.95506993393394
8426,703,december,2015,127438.51428110054,8642.43407256406,27,115.05,m,124.0,7.8,1.0,320.0901508357059
8427,703,february,2015,141951.94971851728,8874.803500147953,27,118.2,m,124.0,7.8,1.0,328.69642593140566
8428,703,january,2015,209289.39103268125,10487.534485781827,26,147.96666666666667,m,124.0,7.8,1.0,403.3667109916087
8429,703,july,2015,162720.21171631347,10616.980506587199,27,139.9216830911111,m,124.0,7.8,1.0,393.2215002439703
8430,703,june,2015,114522.37828781703,8260.799648270298,25,108.91343796055556,m,124.0,7.8,1.0,330.43198593081195
8431,703,march,2015,157076.37761290182,8358.74629743452,27,111.93333333333334,m,124.0,7.8,1.0,309.5831962012785
8432,703,may,2015,151334.96964126045,9090.588908407302,27,123.71666666666667,m,124.0,7.8,1.0,336.68847808915933
8433,703,november,2015,158352.75777850449,8576.795293263087,26,123.78333333333333,m,124.0,7.8,1.0,329.87674204858024
